Date,Run Number,Tank Number,Total length (mm),Weight (g),Condition Factor,Temperature ,Salinity (ppt),Time (s),Time (hr),Loop,Speed (Hz),Computer MO2,MO2 (mmol/kg/hr),CH 1 R^2,Slope (% air sat/hr),Phase Time,Comments
4/12/2018,S8_3,5,171,59,1.1799502061013,23.9,29.84,45600,12.67,95,150,382,23.88,0.992,-64.447,F300/W60/M120,
4/12/2018,S8_3,5,171,59,1.1799502061013,23.9,29.84,46080,12.80,96,150,349.8,21.86,0.99,-59.015,F300/W60/M120,
4/12/2018,S8_3,5,171,59,1.1799502061013,23.9,29.84,46560,12.93,97,150,320.5,20.03,0.975,-54.074,F300/W60/M120,
4/12/2018,S8_3,5,171,59,1.1799502061013,23.9,29.84,47040,13.07,98,150,283.4,17.71,0.986,-47.807,F300/W60/M120,
4/12/2018,S8_3,5,171,59,1.1799502061013,23.9,29.84,47520,13.20,99,150,392.5,24.53,0.991,-66.218,F300/W60/M120,
4/12/2018,S8_3,5,171,59,1.1799502061013,23.9,29.84,48000,13.33,100,150,396.3,24.77,0.985,-66.855,F300/W60/M120,
4/12/2018,S8_3,5,171,59,1.1799502061013,23.9,29.84,48480,13.47,101,150,425.6,26.60,0.991,-71.806,F300/W60/M120,
4/12/2018,S8_3,5,171,59,1.1799502061013,23.9,29.84,48960,13.60,102,150,383.6,23.98,0.991,-64.715,F300/W60/M120,
4/12/2018,S8_3,5,171,59,1.1799502061013,23.9,29.84,49440,13.73,103,150,452.9,28.31,0.99,-76.403,F300/W60/M120,
4/12/2018,S8_3,5,171,59,1.1799502061013,23.9,29.84,49920,13.87,104,150,334.8,20.93,0.986,-56.478,F300/W60/M120,
4/12/2018,S8_3,5,171,59,1.1799502061013,23.9,29.84,50400,14.00,105,150,423.6,26.48,0.99,-71.456,F300/W60/M120,
4/12/2018,S8_3,5,171,59,1.1799502061013,23.9,29.84,50880,14.13,106,150,385.7,24.11,0.989,-65.066,F300/W60/M120,
4/12/2018,S8_3,5,171,59,1.1799502061013,23.9,29.84,51360,14.27,107,150,396.1,24.76,0.991,-66.83,F300/W60/M120,
4/12/2018,S8_3,5,171,59,1.1799502061013,23.9,29.84,51840,14.40,108,150,335.3,20.96,0.987,-56.56,F300/W60/M120,
4/12/2018,S8_3,5,171,59,1.1799502061013,23.9,29.84,52320,14.53,109,150,384.8,24.05,0.981,-64.926,F300/W60/M120,
4/12/2018,S8_3,5,171,59,1.1799502061013,23.9,29.84,52800,14.67,110,150,431.6,26.98,0.993,-72.81,F300/W60/M120,
4/12/2018,S8_3,5,171,59,1.1799502061013,23.9,29.84,53280,14.80,111,150,388.5,24.28,0.98,-65.542,F300/W60/M120,
4/12/2018,S8_3,5,171,59,1.1799502061013,23.9,29.84,53760,14.93,112,150,336.8,21.05,0.976,-56.823,F300/W60/M120,
4/12/2018,S8_3,5,171,59,1.1799502061013,23.9,29.84,54240,15.07,113,150,445.3,27.83,0.976,-75.117,F300/W60/M120,
4/12/2018,S8_3,5,171,59,1.1799502061013,23.9,29.84,54720,15.20,114,150,490.4,30.65,0.993,-82.733,F300/W60/M120,
4/12/2018,S8_3,5,171,59,1.1799502061013,23.9,29.84,55200,15.33,115,150,352,22.00,0.989,-59.382,F300/W60/M120,
4/12/2018,S8_3,5,171,59,1.1799502061013,23.9,29.84,55680,15.47,116,150,507.1,31.69,0.988,-85.55,F300/W60/M120,
4/12/2018,S8_3,5,171,59,1.1799502061013,23.9,29.84,56160,15.60,117,150,482.1,30.13,0.986,-81.338,F300/W60/M120,
4/12/2018,S8_3,5,171,59,1.1799502061013,23.9,29.84,56640,15.73,118,150,543.4,33.96,0.996,-91.681,F300/W60/M120,
4/12/2018,S8_3,5,171,59,1.1799502061013,23.9,29.84,57120,15.87,119,150,402.9,25.18,0.992,-67.98,F300/W60/M120,
4/12/2018,S8_3,5,171,59,1.1799502061013,23.9,29.84,57600,16.00,120,150,454.1,28.38,0.984,-76.612,F300/W60/M120,
4/12/2018,S8_3,5,171,59,1.1799502061013,23.9,29.84,58080,16.13,121,150,321.7,20.11,0.96,-54.271,F300/W60/M120,
4/13/2018,S8_4,4,165,41,0.91270835072488,27.5,29.53,479,0.13,1,150,592.1,37.01,0.99,-72.955,F300/W60/M120,
4/13/2018,S8_4,4,165,41,0.91270835072488,27.5,29.53,959,0.27,2,150,406,25.38,0.984,-50.026,F300/W60/M120,
4/13/2018,S8_4,4,165,41,0.91270835072488,27.5,29.53,1439,0.40,3,150,445.5,27.84,0.981,-54.893,F300/W60/M120,
4/13/2018,S8_4,4,165,41,0.91270835072488,27.5,29.53,1919,0.53,4,150,466.2,29.14,0.984,-57.442,F300/W60/M120,
4/13/2018,S8_4,4,165,41,0.91270835072488,27.5,29.53,2399,0.67,5,150,450.3,28.14,0.988,-55.483,F300/W60/M120,
4/13/2018,S8_4,4,165,41,0.91270835072488,27.5,29.53,2879,0.80,6,150,422.9,26.43,0.987,-52.1,F300/W60/M120,
4/13/2018,S8_4,4,165,41,0.91270835072488,27.5,29.53,3359,0.93,7,150,425.5,26.59,0.984,-52.431,F300/W60/M120,
4/13/2018,S8_4,4,165,41,0.91270835072488,27.5,29.53,3839,1.07,8,150,409.2,25.58,0.981,-50.422,F300/W60/M120,
4/13/2018,S8_4,4,165,41,0.91270835072488,27.5,29.53,4319,1.20,9,150,793.1,49.57,0.986,-97.724,F300/W60/M120,
4/13/2018,S8_4,4,165,41,0.91270835072488,27.5,29.53,4799,1.33,10,150,643.3,40.21,0.992,-79.26,F300/W60/M120,
4/13/2018,S8_4,4,165,41,0.91270835072488,27.5,29.53,5279,1.47,11,150,365.2,22.83,0.983,-44.999,F300/W60/M120,
4/13/2018,S8_4,4,165,41,0.91270835072488,27.5,29.53,5759,1.60,12,150,326.3,20.39,0.98,-40.198,F300/W60/M120,
4/13/2018,S8_4,4,165,41,0.91270835072488,27.5,29.53,6239,1.73,13,150,288.9,18.06,0.974,-35.594,F300/W60/M120,
4/13/2018,S8_4,4,165,41,0.91270835072488,27.5,29.53,6719,1.87,14,150,280.6,17.54,0.964,-34.572,F300/W60/M120,
4/13/2018,S8_4,4,165,41,0.91270835072488,27.5,29.53,7199,2.00,15,150,239.4,14.96,0.955,-29.492,F300/W60/M120,
4/13/2018,S8_4,4,165,41,0.91270835072488,27.5,29.53,7679,2.13,16,150,285.5,17.84,0.975,-35.177,F300/W60/M120,
4/13/2018,S8_4,4,165,41,0.91270835072488,27.5,29.53,8159,2.27,17,150,268.5,16.78,0.942,-33.086,F300/W60/M120,
4/13/2018,S8_4,4,165,41,0.91270835072488,27.5,29.53,8639,2.40,18,150,255.6,15.98,0.968,-31.489,F300/W60/M120,
4/13/2018,S8_4,4,165,41,0.91270835072488,27.5,29.53,9119,2.53,19,150,250,15.63,0.973,-30.802,F300/W60/M120,
4/13/2018,S8_4,4,165,41,0.91270835072488,27.5,29.53,9599,2.67,20,150,511.9,31.99,0.966,-63.067,F300/W60/M120,
4/13/2018,S8_4,4,165,41,0.91270835072488,27.5,29.53,10079,2.80,21,150,257.6,16.10,0.952,-31.737,F300/W60/M120,
4/13/2018,S8_4,4,165,41,0.91270835072488,27.5,29.53,10559,2.93,22,150,245.9,15.37,0.966,-30.292,F300/W60/M120,
4/13/2018,S8_4,4,165,41,0.91270835072488,27.5,29.53,11039,3.07,23,150,227.9,14.24,0.965,-28.078,F300/W60/M120,
4/13/2018,S8_4,4,165,41,0.91270835072488,27.5,29.53,11519,3.20,24,150,296.1,18.51,0.981,-36.489,F300/W60/M120,
4/13/2018,S8_4,4,165,41,0.91270835072488,27.5,29.53,11999,3.33,25,150,259.4,16.21,0.982,-31.967,F300/W60/M120,
4/13/2018,S8_4,4,165,41,0.91270835072488,27.5,29.53,12479,3.47,26,150,247.7,15.48,0.974,-30.514,F300/W60/M120,
4/13/2018,S8_4,4,165,41,0.91270835072488,27.5,29.53,12959,3.60,27,150,404.1,25.26,0.988,-49.786,F300/W60/M120,
4/13/2018,S8_4,4,165,41,0.91270835072488,27.5,29.53,13439,3.73,28,150,459.4,28.71,0.991,-56.603,F300/W60/M120,
4/13/2018,S8_4,4,165,41,0.91270835072488,27.5,29.53,13919,3.87,29,150,328.1,20.51,0.972,-40.42,F300/W60/M120,
4/13/2018,S8_4,4,165,41,0.91270835072488,27.5,29.53,14399,4.00,30,150,385.4,24.09,0.98,-47.483,F300/W60/M120,
4/13/2018,S8_4,4,165,41,0.91270835072488,27.5,29.53,14879,4.13,31,150,274.1,17.13,0.967,-33.766,F300/W60/M120,
4/13/2018,S8_4,4,165,41,0.91270835072488,27.5,29.53,15359,4.27,32,150,244.1,15.26,0.956,-30.079,F300/W60/M120,
4/13/2018,S8_4,4,165,41,0.91270835072488,27.5,29.53,15839,4.40,33,150,259.3,16.21,0.959,-31.944,F300/W60/M120,
4/13/2018,S8_4,4,165,41,0.91270835072488,27.5,29.53,16319,4.53,34,150,414.6,25.91,0.99,-51.079,F300/W60/M120,
4/13/2018,S8_4,4,165,41,0.91270835072488,27.5,29.53,16799,4.67,35,150,291.3,18.21,0.981,-35.887,F300/W60/M120,
4/13/2018,S8_4,4,165,41,0.91270835072488,27.5,29.53,17279,4.80,36,150,268.7,16.79,0.94,-33.104,F300/W60/M120,
4/13/2018,S8_4,4,165,41,0.91270835072488,27.5,29.53,17759,4.93,37,150,232.5,14.53,0.959,-28.643,F300/W60/M120,
4/13/2018,S8_4,4,165,41,0.91270835072488,27.5,29.53,18239,5.07,38,150,326.1,20.38,0.967,-40.177,F300/W60/M120,
4/13/2018,S8_4,4,165,41,0.91270835072488,27.5,29.53,18719,5.20,39,150,445,27.81,0.991,-54.823,F300/W60/M120,
4/13/2018,S8_4,4,165,41,0.91270835072488,27.5,29.53,19199,5.33,40,150,226.8,14.18,0.921,-27.941,F300/W60/M120,
4/13/2018,S8_4,4,165,41,0.91270835072488,27.5,29.53,19679,5.47,41,150,257.2,16.08,0.944,-31.688,F300/W60/M120,
4/13/2018,S8_4,4,165,41,0.91270835072488,27.5,29.53,20159,5.60,42,150,250.1,15.63,0.976,-30.809,F300/W60/M120,
4/13/2018,S8_4,4,165,41,0.91270835072488,27.5,29.53,20639,5.73,43,150,230.2,14.39,0.953,-28.363,F300/W60/M120,
4/13/2018,S8_4,4,165,41,0.91270835072488,27.5,29.53,21119,5.87,44,150,459.1,28.69,0.985,-56.568,F300/W60/M120,
4/13/2018,S8_4,4,165,41,0.91270835072488,27.5,29.53,21599,6.00,45,150,536.8,33.55,0.99,-66.145,F300/W60/M120,
4/13/2018,S8_4,4,165,41,0.91270835072488,27.5,29.53,22079,6.13,46,150,298.6,18.66,0.971,-36.792,F300/W60/M120,
4/13/2018,S8_4,4,165,41,0.91270835072488,27.5,29.53,22559,6.27,47,150,402.4,25.15,0.978,-49.574,F300/W60/M120,
4/13/2018,S8_4,4,165,41,0.91270835072488,27.5,29.53,23039,6.40,48,150,401.5,25.09,0.974,-49.465,F300/W60/M120,
4/13/2018,S8_4,4,165,41,0.91270835072488,27.5,29.53,23519,6.53,49,150,334.7,20.92,0.97,-41.241,F300/W60/M120,
4/13/2018,S8_4,4,165,41,0.91270835072488,27.5,29.53,23999,6.67,50,150,297.2,18.58,0.982,-36.624,F300/W60/M120,
4/13/2018,S8_4,4,165,41,0.91270835072488,27.5,29.53,24479,6.80,51,150,212,13.25,0.931,-26.119,F300/W60/M120,
4/13/2018,S8_4,4,165,41,0.91270835072488,27.5,29.53,24959,6.93,52,150,346.4,21.65,0.978,-42.674,F300/W60/M120,
4/13/2018,S8_4,4,165,41,0.91270835072488,27.5,29.53,25439,7.07,53,150,307.7,19.23,0.975,-37.91,F300/W60/M120,
4/13/2018,S8_4,4,165,41,0.91270835072488,27.5,29.53,25919,7.20,54,150,347.2,21.70,0.982,-42.774,F300/W60/M120,
4/13/2018,S8_4,4,165,41,0.91270835072488,27.5,29.53,26399,7.33,55,150,257.1,16.07,0.961,-31.682,F300/W60/M120,
4/13/2018,S8_4,4,165,41,0.91270835072488,27.5,29.53,26879,7.47,56,150,287.6,17.98,0.97,-35.436,F300/W60/M120,
4/13/2018,S8_4,4,165,41,0.91270835072488,27.5,29.53,27359,7.60,57,150,255.4,15.96,0.972,-31.472,F300/W60/M120,
4/13/2018,S8_4,4,165,41,0.91270835072488,27.5,29.53,27839,7.73,58,150,223.9,13.99,0.938,-27.588,F300/W60/M120,
4/13/2018,S8_4,4,165,41,0.91270835072488,27.5,29.53,28319,7.87,59,150,249.5,15.59,0.97,-30.745,F300/W60/M120,
4/13/2018,S8_4,4,165,41,0.91270835072488,27.5,29.53,28799,8.00,60,150,261.9,16.37,0.976,-32.266,F300/W60/M120,
4/13/2018,S8_4,4,165,41,0.91270835072488,27.5,29.53,29279,8.13,61,150,253.4,15.84,0.972,-31.224,F300/W60/M120,
4/13/2018,S8_4,4,165,41,0.91270835072488,27.5,29.53,29759,8.27,62,150,245.6,15.35,0.96,-30.264,F300/W60/M120,
4/13/2018,S8_4,4,165,41,0.91270835072488,27.5,29.53,30239,8.40,63,150,239.5,14.97,0.93,-29.508,F300/W60/M120,
4/13/2018,S8_4,4,165,41,0.91270835072488,27.5,29.53,30719,8.53,64,150,356.4,22.28,0.966,-43.909,F300/W60/M120,
4/13/2018,S8_4,4,165,41,0.91270835072488,27.5,29.53,31199,8.67,65,150,487.7,30.48,0.982,-60.092,F300/W60/M120,
4/13/2018,S8_4,4,165,41,0.91270835072488,27.5,29.53,31679,8.80,66,150,476.2,29.76,0.991,-58.677,F300/W60/M120,
4/13/2018,S8_4,4,165,41,0.91270835072488,27.5,29.53,32159,8.93,67,150,468.4,29.28,0.977,-57.716,F300/W60/M120,
4/13/2018,S8_4,4,165,41,0.91270835072488,27.5,29.53,32639,9.07,68,150,323.4,20.21,0.982,-39.841,F300/W60/M120,
4/13/2018,S8_4,4,165,41,0.91270835072488,27.5,29.53,33119,9.20,69,150,237.7,14.86,0.961,-29.284,F300/W60/M120,
4/13/2018,S8_4,4,165,41,0.91270835072488,27.5,29.53,33599,9.33,70,150,225.8,14.11,0.968,-27.816,F300/W60/M120,
4/13/2018,S8_4,4,165,41,0.91270835072488,27.5,29.53,34079,9.47,71,150,238.5,14.91,0.959,-29.387,F300/W60/M120,
4/13/2018,S8_4,4,165,41,0.91270835072488,27.5,29.53,34559,9.60,72,150,251.7,15.73,0.96,-31.012,F300/W60/M120,
4/13/2018,S8_4,4,165,41,0.91270835072488,27.5,29.53,35039,9.73,73,150,235.1,14.69,0.958,-28.972,F300/W60/M120,
4/13/2018,S8_4,4,165,41,0.91270835072488,27.5,29.53,35519,9.87,74,150,239.8,14.99,0.934,-29.541,F300/W60/M120,
4/13/2018,S8_4,4,165,41,0.91270835072488,27.5,29.53,35999,10.00,75,150,232.4,14.53,0.955,-28.63,F300/W60/M120,
4/13/2018,S8_4,4,165,41,0.91270835072488,27.5,29.53,36479,10.13,76,150,253,15.81,0.958,-31.167,F300/W60/M120,
4/13/2018,S8_4,4,165,41,0.91270835072488,27.5,29.53,36959,10.27,77,150,221.1,13.82,0.948,-27.241,F300/W60/M120,
4/13/2018,S8_4,4,165,41,0.91270835072488,27.5,29.53,37439,10.40,78,150,229.4,14.34,0.962,-28.262,F300/W60/M120,
4/13/2018,S8_4,4,165,41,0.91270835072488,27.5,29.53,37919,10.53,79,150,248.7,15.54,0.964,-30.648,F300/W60/M120,
4/13/2018,S8_4,4,165,41,0.91270835072488,27.5,29.53,38399,10.67,80,150,256,16.00,0.961,-31.548,F300/W60/M120,
4/13/2018,S8_4,4,165,41,0.91270835072488,27.5,29.53,38879,10.80,81,150,769.3,48.08,0.996,-94.783,F300/W60/M120,
4/13/2018,S8_4,4,165,41,0.91270835072488,27.5,29.53,39359,10.93,82,150,389.9,24.37,0.99,-48.036,F300/W60/M120,
4/13/2018,S8_4,4,165,41,0.91270835072488,27.5,29.53,39839,11.07,83,150,416.1,26.01,0.988,-51.271,F300/W60/M120,
4/13/2018,S8_4,4,165,41,0.91270835072488,27.5,29.53,40319,11.20,84,150,235.5,14.72,0.958,-29.011,F300/W60/M120,
4/13/2018,S8_4,4,165,41,0.91270835072488,27.5,29.53,40799,11.33,85,150,286.5,17.91,0.963,-35.301,F300/W60/M120,
4/13/2018,S8_4,4,165,41,0.91270835072488,27.5,29.53,41279,11.47,86,150,251.7,15.73,0.969,-31.012,F300/W60/M120,
4/13/2018,S8_4,4,165,41,0.91270835072488,27.5,29.53,41759,11.60,87,150,308.7,19.29,0.979,-38.031,F300/W60/M120,
4/13/2018,S8_4,4,165,41,0.91270835072488,27.5,29.53,42239,11.73,88,150,278.9,17.43,0.95,-34.362,F300/W60/M120,
4/13/2018,S8_4,4,165,41,0.91270835072488,27.5,29.53,42719,11.87,89,150,289.7,18.11,0.981,-35.694,F300/W60/M120,
4/13/2018,S8_4,4,165,41,0.91270835072488,27.5,29.53,43199,12.00,90,150,328.4,20.53,0.97,-40.467,F300/W60/M120,
4/13/2018,S8_4,4,165,41,0.91270835072488,27.5,29.53,43679,12.13,91,150,308.8,19.30,0.965,-38.046,F300/W60/M120,
4/13/2018,S8_4,4,165,41,0.91270835072488,27.5,29.53,44159,12.27,92,150,357,22.31,0.968,-43.992,F300/W60/M120,
4/13/2018,S8_4,4,165,41,0.91270835072488,27.5,29.53,44639,12.40,93,150,358,22.38,0.979,-44.112,F300/W60/M120,
4/13/2018,S8_4,4,165,41,0.91270835072488,27.5,29.53,45119,12.53,94,150,427.1,26.69,0.985,-52.619,F300/W60/M120,
4/13/2018,S8_4,4,165,41,0.91270835072488,27.5,29.53,45599,12.67,95,150,500.1,31.26,0.989,-61.613,F300/W60/M120,
4/13/2018,S8_4,4,165,41,0.91270835072488,27.5,29.53,46079,12.80,96,150,356.4,22.28,0.968,-43.915,F300/W60/M120,
4/13/2018,S8_4,4,165,41,0.91270835072488,27.5,29.53,46559,12.93,97,150,210.5,13.16,0.961,-25.933,F300/W60/M120,
4/13/2018,S8_4,4,165,41,0.91270835072488,27.5,29.53,47039,13.07,98,150,232.1,14.51,0.969,-28.593,F300/W60/M120,
4/13/2018,S8_4,4,165,41,0.91270835072488,27.5,29.53,47519,13.20,99,150,260.6,16.29,0.967,-32.104,F300/W60/M120,
4/13/2018,S8_4,4,165,41,0.91270835072488,27.5,29.53,47999,13.33,100,150,253.9,15.87,0.957,-31.282,F300/W60/M120,
4/13/2018,S8_4,4,165,41,0.91270835072488,27.5,29.53,48479,13.47,101,150,228.5,14.28,0.934,-28.152,F300/W60/M120,
4/13/2018,S8_4,4,165,41,0.91270835072488,27.5,29.53,48959,13.60,102,150,244.5,15.28,0.96,-30.12,F300/W60/M120,
4/13/2018,S8_4,4,165,41,0.91270835072488,27.5,29.53,49439,13.73,103,150,253.2,15.83,0.969,-31.192,F300/W60/M120,
4/13/2018,S8_4,4,165,41,0.91270835072488,27.5,29.53,49919,13.87,104,150,257.9,16.12,0.945,-31.773,F300/W60/M120,
4/13/2018,S8_4,4,165,41,0.91270835072488,27.5,29.53,50399,14.00,105,150,264.1,16.51,0.962,-32.535,F300/W60/M120,
4/13/2018,S8_4,4,165,41,0.91270835072488,27.5,29.53,50879,14.13,106,150,278.6,17.41,0.967,-34.329,F300/W60/M120,
4/13/2018,S8_4,4,165,41,0.91270835072488,27.5,29.53,51359,14.27,107,150,312.9,19.56,0.957,-38.557,F300/W60/M120,
4/13/2018,S8_4,4,165,41,0.91270835072488,27.5,29.53,51839,14.40,108,150,300,18.75,0.98,-36.962,F300/W60/M120,
4/13/2018,S8_4,4,165,41,0.91270835072488,27.5,29.53,52319,14.53,109,150,247,15.44,0.956,-30.427,F300/W60/M120,
4/13/2018,S8_4,4,165,41,0.91270835072488,27.5,29.53,52799,14.67,110,150,259.5,16.22,0.973,-31.979,F300/W60/M120,
4/13/2018,S8_4,4,165,41,0.91270835072488,27.5,29.53,53279,14.80,111,150,227.2,14.20,0.958,-27.997,F300/W60/M120,
4/13/2018,S8_4,4,165,41,0.91270835072488,27.5,29.53,53759,14.93,112,150,220.3,13.77,0.959,-27.142,F300/W60/M120,
4/13/2018,S8_4,4,165,41,0.91270835072488,27.5,29.53,54239,15.07,113,150,268.7,16.79,0.978,-33.108,F300/W60/M120,
4/13/2018,S8_4,4,165,41,0.91270835072488,27.5,29.53,54719,15.20,114,150,222.5,13.91,0.968,-27.412,F300/W60/M120,
4/13/2018,S8_4,4,165,41,0.91270835072488,27.5,29.53,55199,15.33,115,150,214.4,13.40,0.928,-26.42,F300/W60/M120,
4/13/2018,S8_4,4,165,41,0.91270835072488,27.5,29.53,55679,15.47,116,150,237.3,14.83,0.934,-29.234,F300/W60/M120,
4/13/2018,S8_4,4,165,41,0.91270835072488,27.5,29.53,56159,15.60,117,150,270.3,16.89,0.958,-33.3,F300/W60/M120,
4/13/2018,S8_4,4,165,41,0.91270835072488,27.5,29.53,56639,15.73,118,150,271.3,16.96,0.981,-33.424,F300/W60/M120,
4/13/2018,S8_4,4,165,41,0.91270835072488,27.5,29.53,57119,15.87,119,150,234.5,14.66,0.966,-28.897,F300/W60/M120,
4/13/2018,S8_4,4,165,41,0.91270835072488,27.5,29.53,57599,16.00,120,150,294.2,18.39,0.952,-36.254,F300/W60/M120,
4/13/2018,S8_4,4,165,41,0.91270835072488,27.5,29.53,58079,16.13,121,150,267.8,16.74,0.971,-33,F300/W60/M120,
4/13/2018,S8_4,4,165,41,0.91270835072488,27.5,29.53,58559,16.27,122,150,224.6,14.04,0.953,-27.679,F300/W60/M120,
4/13/2018,S8_4,4,165,41,0.91270835072488,27.5,29.53,59039,16.40,123,150,314.5,19.66,0.974,-38.75,F300/W60/M120,
4/13/2018,S8_4,4,165,41,0.91270835072488,27.5,29.53,59519,16.53,124,150,230,14.38,0.961,-28.341,F300/W60/M120,
4/13/2018,S8_4,4,165,41,0.91270835072488,27.5,29.53,59999,16.67,125,150,237.4,14.84,0.966,-29.245,F300/W60/M120,
4/13/2018,S8_4,4,165,41,0.91270835072488,27.5,29.53,60479,16.80,126,150,265.2,16.58,0.951,-32.679,F300/W60/M120,
4/13/2018,S8_4,4,165,41,0.91270835072488,27.5,29.53,60959,16.93,127,150,307.4,19.21,0.976,-37.872,F300/W60/M120,
4/13/2018,S8_4,4,165,41,0.91270835072488,27.5,29.53,61439,17.07,128,150,243.3,15.21,0.97,-29.975,F300/W60/M120,
4/13/2018,S8_4,4,165,41,0.91270835072488,27.5,29.53,61919,17.20,129,150,230.9,14.43,0.959,-28.447,F300/W60/M120,
4/13/2018,S8_4,4,165,41,0.91270835072488,27.5,29.53,62399,17.33,130,150,248,15.50,0.951,-30.56,F300/W60/M120,
4/13/2018,S8_4,4,165,41,0.91270835072488,27.5,29.53,62879,17.47,131,150,216.2,13.51,0.967,-26.637,F300/W60/M120,
4/13/2018,S8_4,4,165,41,0.91270835072488,27.5,29.53,63359,17.60,132,150,229.7,14.36,0.95,-28.296,F300/W60/M120,
4/13/2018,S8_4,4,165,41,0.91270835072488,27.5,29.53,63839,17.73,133,150,341.4,21.34,0.98,-42.07,F300/W60/M120,
4/13/2018,S8_4,4,165,41,0.91270835072488,27.5,29.53,64319,17.87,134,150,352.7,22.04,0.986,-43.459,F300/W60/M120,
4/13/2018,S8_4,4,165,41,0.91270835072488,27.5,29.53,64799,18.00,135,150,333.7,20.86,0.978,-41.114,F300/W60/M120,
4/13/2018,S8_4,4,165,41,0.91270835072488,27.5,29.53,65279,18.13,136,150,411.2,25.70,0.991,-50.658,F300/W60/M120,
4/13/2018,S8_4,4,165,41,0.91270835072488,27.5,29.53,65759,18.27,137,150,362.5,22.66,0.985,-44.66,F300/W60/M120,
4/13/2018,S8_4,4,165,41,0.91270835072488,27.5,29.53,66239,18.40,138,150,343.8,21.49,0.985,-42.357,F300/W60/M120,
4/13/2018,S8_4,4,165,41,0.91270835072488,27.5,29.53,66719,18.53,139,150,399.2,24.95,0.974,-49.179,F300/W60/M120,
4/13/2018,S8_4,4,165,41,0.91270835072488,27.5,29.53,67199,18.67,140,150,436.2,27.26,0.983,-53.74,F300/W60/M120,
4/13/2018,S8_4,4,165,41,0.91270835072488,27.5,29.53,67679,18.80,141,150,255.3,15.96,0.942,-31.449,F300/W60/M120,
4/13/2018,S8_4,4,165,41,0.91270835072488,27.5,29.53,68159,18.93,142,150,242.8,15.18,0.952,-29.914,F300/W60/M120,
4/14/2018,S9_1,7,170,46,0.936291471605943,24.2,31.43,479,0.13,1,150,593.3,37.08,0.992,-78.546,F300/W60/M120,
4/14/2018,S9_1,7,170,46,0.936291471605943,24.2,31.43,959,0.27,2,150,602,37.63,0.991,-79.701,F300/W60/M120,
4/14/2018,S9_1,7,170,46,0.936291471605943,24.2,31.43,1439,0.40,3,150,437.9,27.37,0.978,-57.979,F300/W60/M120,
4/14/2018,S9_1,7,170,46,0.936291471605943,24.2,31.43,1919,0.53,4,150,415.4,25.96,0.984,-54.993,F300/W60/M120,
4/14/2018,S9_1,7,170,46,0.936291471605943,24.2,31.43,2399,0.67,5,150,388.4,24.28,0.99,-51.424,F300/W60/M120,
4/14/2018,S9_1,7,170,46,0.936291471605943,24.2,31.43,2879,0.80,6,150,382.6,23.91,0.989,-50.657,F300/W60/M120,
4/14/2018,S9_1,7,170,46,0.936291471605943,24.2,31.43,3359,0.93,7,150,347.3,21.71,0.985,-45.978,F300/W60/M120,
4/14/2018,S9_1,7,170,46,0.936291471605943,24.2,31.43,3839,1.07,8,150,272.8,17.05,0.956,-36.117,F300/W60/M120,
4/14/2018,S9_1,7,170,46,0.936291471605943,24.2,31.43,4319,1.20,9,150,262.3,16.39,0.974,-34.727,F300/W60/M120,
4/14/2018,S9_1,7,170,46,0.936291471605943,24.2,31.43,4799,1.33,10,150,242.6,15.16,0.973,-32.126,F300/W60/M120,
4/14/2018,S9_1,7,170,46,0.936291471605943,24.2,31.43,5279,1.47,11,150,246.9,15.43,0.96,-32.688,F300/W60/M120,
4/14/2018,S9_1,7,170,46,0.936291471605943,24.2,31.43,5759,1.60,12,150,257.9,16.12,0.961,-34.148,F300/W60/M120,
4/14/2018,S9_1,7,170,46,0.936291471605943,24.2,31.43,6239,1.73,13,150,228.5,14.28,0.975,-30.251,F300/W60/M120,
4/14/2018,S9_1,7,170,46,0.936291471605943,24.2,31.43,6719,1.87,14,150,229.1,14.32,0.974,-30.334,F300/W60/M120,
4/14/2018,S9_1,7,170,46,0.936291471605943,24.2,31.43,7199,2.00,15,150,251.8,15.74,0.975,-33.341,F300/W60/M120,
4/14/2018,S9_1,7,170,46,0.936291471605943,24.2,31.43,7679,2.13,16,150,271.9,16.99,0.979,-36.004,F300/W60/M120,
4/14/2018,S9_1,7,170,46,0.936291471605943,24.2,31.43,8159,2.27,17,150,313.1,19.57,0.976,-41.453,F300/W60/M120,
4/14/2018,S9_1,7,170,46,0.936291471605943,24.2,31.43,8639,2.40,18,150,292.1,18.26,0.964,-38.677,F300/W60/M120,
4/14/2018,S9_1,7,170,46,0.936291471605943,24.2,31.43,9119,2.53,19,150,215.3,13.46,0.974,-28.503,F300/W60/M120,
4/14/2018,S9_1,7,170,46,0.936291471605943,24.2,31.43,9599,2.67,20,150,197.8,12.36,0.933,-26.182,F300/W60/M120,
4/14/2018,S9_1,7,170,46,0.936291471605943,24.2,31.43,10079,2.80,21,150,225.2,14.08,0.971,-29.82,F300/W60/M120,
4/14/2018,S9_1,7,170,46,0.936291471605943,24.2,31.43,10559,2.93,22,150,599.7,37.48,0.987,-79.399,F300/W60/M120,
4/14/2018,S9_1,7,170,46,0.936291471605943,24.2,31.43,11039,3.07,23,150,500.7,31.29,0.993,-66.287,F300/W60/M120,
4/14/2018,S9_1,7,170,46,0.936291471605943,24.2,31.43,11519,3.20,24,150,400.9,25.06,0.987,-53.078,F300/W60/M120,
